id,article_id,action
46236,5,delivered
46237,2,delivered
46238,4,open
46239,5,delivered
46240,5,delivered
46241,4,open
46242,2,open
46243,4,delivered
46244,1,delivered
46245,4,open
46246,1,delivered
46247,4,delivered
46248,2,click
46249,3,delivered
46250,1,open
46251,1,open
46252,1,delivered
46253,4,delivered
46254,1,delivered
46255,4,delivered
46256,5,delivered
46257,2,delivered
46258,4,delivered
46259,3,open
46260,3,click
46261,5,click
46262,3,delivered
46263,3,delivered
46264,4,delivered
46265,4,open
46266,5,delivered
46267,1,delivered
46268,3,delivered
46269,1,delivered
46270,1,delivered
46271,1,click
46272,1,open
46273,1,click
46274,1,open
46275,2,delivered
46276,3,open
46277,5,delivered
46278,2,delivered
46279,2,delivered
46280,4,click
46281,3,delivered
46282,3,delivered
46283,3,delivered
46284,3,delivered
46285,1,delivered
46286,3,delivered
46287,4,delivered
46288,5,delivered
46289,3,open
46290,3,delivered
46291,5,delivered
46292,5,open
46293,1,open
46294,4,delivered
46295,1,delivered
46296,2,open
46297,2,delivered
46298,3,delivered
46299,3,open
46300,2,delivered
46301,2,delivered
46302,3,delivered
46303,2,open
46304,1,open
46305,4,click
46306,3,open
46307,4,open
46308,2,delivered
46309,4,delivered
46310,2,delivered
46311,4,delivered
46312,4,delivered
46313,4,delivered
46314,5,delivered
46315,5,delivered
46316,5,delivered
46317,5,delivered
46318,2,delivered
46319,5,delivered
46320,5,delivered
46321,5,delivered
46322,3,delivered
46323,4,open
46324,4,delivered
46325,1,delivered
46326,1,delivered
46327,3,delivered
46328,4,delivered
46329,3,open
46330,5,delivered
46331,1,delivered
46332,3,delivered
46333,1,click
46334,3,open
46335,4,delivered
46336,3,delivered
46337,3,open
46338,5,delivered
46339,1,delivered
46340,2,delivered
46341,5,delivered
46342,5,delivered
46343,4,open
46344,5,delivered
46345,1,open
46346,3,open
46347,3,delivered
46348,5,click
46349,4,delivered
46350,3,delivered
46351,5,delivered
46352,4,delivered
46353,2,open
46354,4,open
46355,2,open
46356,3,open
46357,3,open
46358,5,delivered
46359,3,delivered
46360,3,delivered
46361,5,open
46362,3,open
46363,1,click
46364,4,open
46365,1,delivered
46366,4,delivered
46367,3,open
46368,1,click
46369,2,open
46370,3,delivered
46371,1,delivered
46372,3,delivered
46373,4,delivered
46374,1,delivered
46375,1,delivered
46376,1,click
46377,3,click
46378,4,open
46379,5,delivered
46380,1,delivered
46381,3,open
46382,1,open
46383,4,delivered
46384,4,delivered
46385,5,delivered
46386,2,open
46387,2,delivered
46388,4,delivered
46389,1,delivered
46390,2,delivered
46391,4,delivered
46392,4,open
46393,3,open
46394,2,delivered
46395,4,open
46396,3,open
46397,4,open
46398,5,delivered
46399,2,open
46400,3,open
46401,2,open
46402,5,open
46403,3,delivered
46404,4,delivered
46405,3,delivered
46406,2,open
46407,2,delivered
46408,5,open
46409,3,delivered
46410,1,open
46411,1,open
46412,1,delivered
46413,5,delivered
46414,1,click
46415,1,delivered
46416,5,delivered
46417,3,delivered
46418,3,delivered
46419,4,open
46420,2,delivered
46421,1,open
46422,2,delivered
46423,1,open
46424,1,open
46425,5,delivered
46426,1,open
46427,4,delivered
46428,3,delivered
46429,4,click
46430,3,delivered
46431,4,open
46432,1,open
46433,4,delivered
46434,1,click
46435,5,open
46436,1,open
46437,1,open
46438,1,delivered
46439,1,delivered
46440,1,delivered
46441,4,delivered
46442,3,delivered
46443,4,delivered
46444,5,delivered
46445,5,open
46446,1,delivered
46447,1,open
46448,5,delivered
46449,1,open
46450,4,open
46451,1,delivered
46452,3,delivered
46453,5,delivered
46454,5,open
46455,4,delivered
46456,5,delivered
46457,2,click
46458,2,delivered
46459,3,open
46460,1,delivered
46461,4,delivered
46462,5,delivered
46463,3,delivered
46464,4,open
46465,4,delivered
46466,3,open
46467,5,open
46468,1,open
46469,2,open
46470,3,delivered
46471,3,delivered
46472,4,open
46473,5,open
46474,1,delivered
46475,1,open
46476,4,open
46477,5,delivered
46478,3,delivered
46479,5,delivered
46480,1,delivered
46481,1,delivered
46482,3,delivered
46483,3,open
46484,5,open
46485,5,delivered
46486,3,delivered
46487,2,open
46488,1,delivered
46489,1,delivered
46490,1,open
46491,3,click
46492,3,delivered
46493,5,delivered
46494,5,delivered
46495,3,delivered
46496,4,delivered
46497,1,open
46498,4,delivered
46499,1,click
46500,4,open
46501,3,delivered
46502,1,delivered
46503,1,open
46504,3,delivered
46505,1,delivered
46506,2,open
46507,3,click
46508,5,open
46509,3,click
46510,1,delivered
46511,3,delivered
46512,5,delivered
46513,1,delivered
46514,2,delivered
46515,2,open
46516,2,click
46517,1,delivered
46518,4,delivered
46519,5,delivered
46520,4,delivered
46521,3,delivered
46522,3,delivered
46523,3,delivered
46524,1,delivered
46525,2,delivered
46526,4,open
46527,5,delivered
46528,1,open
46529,5,delivered
46530,1,delivered
46531,1,delivered
46532,2,delivered
46533,2,open
46534,3,delivered
46535,4,open
46536,3,open
46537,2,open
46538,5,open
46539,1,delivered
46540,4,open
46541,2,open
46542,4,delivered
46543,3,delivered
46544,4,delivered
46545,4,delivered
46546,3,delivered
46547,3,delivered
46548,5,delivered
46549,3,open
46550,1,click
46551,2,open
46552,1,delivered
46553,3,delivered
46554,3,click
46555,3,open
46556,4,open
46557,4,open
46558,4,click
46559,4,delivered
46560,3,delivered
46561,2,delivered
46562,5,open
46563,4,delivered
46564,5,delivered
46565,5,delivered
46566,5,delivered
46567,4,delivered
46568,5,open
46569,1,delivered
46570,2,delivered
46571,5,open
46572,4,click
46573,3,delivered
46574,1,open
46575,5,delivered
46576,4,delivered
46577,3,open
46578,2,delivered
46579,3,click
46580,1,delivered
46581,1,delivered
46582,1,open
46583,1,delivered
46584,1,delivered
46585,3,delivered
46586,4,delivered
46587,1,open
46588,5,delivered
46589,4,open
46590,2,delivered
46591,1,click
46592,2,delivered
46593,4,open
46594,3,delivered
46595,4,delivered
46596,1,delivered
46597,3,delivered
46598,2,delivered
46599,2,open
46600,2,click
46601,5,click
46602,4,open
46603,1,click
46604,4,delivered
46605,1,delivered
46606,4,delivered
46607,3,open
46608,5,open
46609,5,delivered
46610,5,delivered
46611,3,open
46612,4,delivered
46613,3,open
46614,2,delivered
46615,2,delivered
46616,4,delivered
46617,2,click
46618,4,delivered
46619,2,delivered
46620,5,delivered
46621,5,open
46622,1,delivered
46623,2,delivered
46624,2,delivered
46625,5,delivered
46626,1,open
46627,3,open
46628,2,delivered
46629,4,delivered
46630,1,delivered
46631,2,click
46632,1,delivered
46633,1,open
46634,3,click
46635,4,open
46636,2,open
46637,2,delivered
46638,1,click
46639,2,delivered
46640,3,open
46641,2,delivered
46642,3,open
46643,1,click
46644,5,delivered
46645,1,open
46646,2,delivered
46647,3,delivered
46648,5,delivered
46649,1,delivered
46650,4,open
46651,2,delivered
46652,1,delivered
46653,5,delivered
46654,4,open
46655,2,delivered
46656,3,delivered
46657,3,open
46658,4,delivered
46659,5,open
46660,2,open
46661,3,delivered
46662,5,open
46663,3,delivered
46664,5,delivered
46665,2,open
46666,1,delivered
46667,5,open
46668,5,delivered
46669,1,open
46670,1,delivered
46671,5,delivered
46672,4,delivered
46673,4,delivered
46674,5,delivered
46675,5,open
46676,1,open
46677,4,open
46678,3,delivered
46679,1,delivered
46680,5,delivered
46681,5,click
46682,4,open
46683,4,open
46684,3,open
46685,4,delivered
46686,5,delivered
46687,1,open
46688,4,delivered
46689,5,open
46690,3,open
46691,1,delivered
46692,2,open
46693,2,click
46694,2,delivered
46695,2,open
46696,1,click
46697,4,delivered
46698,5,delivered
46699,1,delivered
46700,3,delivered
46701,5,open
46702,4,click
46703,2,open
46704,1,delivered
46705,4,delivered
46706,2,open
46707,1,open
46708,1,open
46709,3,open
46710,1,delivered
46711,1,click
46712,3,delivered
46713,1,delivered
46714,1,delivered
46715,3,delivered
46716,4,delivered
46717,1,click
46718,5,delivered
46719,5,open
46720,5,delivered
46721,1,delivered
46722,1,delivered
46723,3,open
46724,2,open
46725,1,delivered
46726,3,delivered
46727,4,click
46728,5,open
46729,4,open
46730,4,delivered
46731,3,delivered
46732,5,click
46733,5,open
46734,5,delivered
46735,5,open
46736,1,open
46737,2,delivered
46738,4,open
46739,5,delivered
46740,5,delivered
46741,1,delivered
46742,2,open
46743,5,open
46744,1,open
46745,2,click
46746,1,delivered
46747,4,delivered
46748,2,open
46749,1,delivered
46750,5,open
46751,4,open
46752,5,delivered
46753,3,click
46754,2,click
46755,1,open
46756,2,delivered
46757,4,delivered
46758,4,delivered
46759,3,delivered
46760,3,delivered
46761,1,delivered
46762,4,open
46763,1,open
46764,5,open
46765,4,open
46766,1,click
46767,4,open
46768,4,open
46769,4,open
46770,2,delivered
46771,5,open
46772,2,delivered
46773,4,open
46774,2,delivered
46775,4,delivered
46776,4,delivered
46777,1,delivered
46778,2,delivered
46779,3,open
46780,2,delivered
46781,3,delivered
46782,2,delivered
46783,4,delivered
46784,5,open
46785,5,open
46786,4,open
46787,4,delivered
46788,5,delivered
46789,3,click
46790,4,open
46791,2,open
46792,4,delivered
46793,4,open
46794,3,delivered
46795,3,delivered
46796,4,click
46797,4,open
46798,1,delivered
46799,3,open
46800,1,open
46801,4,open
46802,4,delivered
46803,4,delivered
46804,4,delivered
46805,5,delivered
46806,2,open
46807,5,delivered
46808,4,delivered
46809,1,open
46810,3,delivered
46811,5,delivered
46812,1,delivered
46813,4,open
46814,2,open
46815,1,open
46816,2,delivered
46817,3,open
46818,3,open
46819,4,delivered
46820,1,open
46821,5,delivered
46822,1,delivered
46823,2,delivered
46824,2,click
46825,5,delivered
46826,5,open
46827,5,click
46828,1,delivered
46829,1,delivered
46830,3,click
46831,5,delivered
46832,1,delivered
46833,5,open
46834,4,click
46835,5,open
46836,1,click
46837,1,delivered
46838,5,delivered
46839,4,delivered
46840,2,delivered
46841,1,open
46842,5,delivered
46843,3,open
46844,1,open
46845,1,delivered
46846,3,delivered
46847,1,click
46848,1,open
46849,2,delivered
46850,4,delivered
46851,3,delivered
46852,3,delivered
46853,3,click
46854,1,open
46855,3,open
46856,2,delivered
46857,3,click
46858,5,delivered
46859,2,delivered
46860,3,click
46861,3,delivered
46862,1,open
46863,3,open
46864,1,open
46865,4,delivered
46866,3,delivered
46867,3,open
46868,5,delivered
46869,1,delivered
46870,3,delivered
46871,1,open
46872,2,delivered
46873,5,delivered
46874,4,delivered
46875,2,delivered
46876,1,delivered
46877,1,delivered
46878,4,open
46879,2,click
46880,3,delivered
46881,3,open
46882,5,delivered
46883,4,delivered
46884,4,delivered
46885,3,click
46886,2,delivered
46887,2,delivered
46888,4,delivered
46889,5,delivered
46890,1,open
46891,4,click
46892,3,delivered
46893,2,open
46894,3,delivered
46895,5,delivered
46896,4,open
46897,3,delivered
46898,2,delivered
46899,2,open
46900,5,open
46901,5,open
46902,3,open
46903,1,delivered
46904,4,delivered
46905,1,delivered
46906,1,delivered
46907,2,delivered
46908,2,open
46909,3,open
46910,5,open
46911,5,delivered
46912,5,delivered
46913,5,delivered
46914,1,delivered
46915,4,delivered
46916,1,open
46917,5,open
46918,5,delivered
46919,1,open
46920,4,delivered
46921,1,open
46922,4,delivered
46923,4,open
46924,2,delivered
46925,4,delivered
46926,1,open
46927,1,open
46928,4,delivered
46929,5,delivered
46930,1,open
46931,5,open
46932,3,delivered
46933,5,open
46934,1,delivered
46935,1,click
46936,5,open
46937,5,open
46938,1,delivered
46939,3,delivered
46940,2,delivered
46941,5,delivered
46942,1,delivered
46943,1,delivered
46944,1,delivered
46945,3,open
46946,3,delivered
46947,4,click
46948,3,delivered
46949,1,delivered
46950,3,open
46951,4,delivered
46952,4,delivered
46953,1,open
46954,3,open
46955,3,delivered
46956,5,delivered
46957,2,open
46958,5,open
46959,2,delivered
46960,5,delivered
46961,4,delivered
46962,2,delivered
46963,2,delivered
46964,2,delivered
46965,5,open
46966,5,open
46967,2,delivered
46968,3,open
46969,1,open
46970,4,open
46971,5,click
46972,2,open
46973,2,click
46974,4,click
46975,4,delivered
46976,3,delivered
46977,1,delivered
46978,1,click
46979,1,click
46980,4,delivered
46981,1,open
46982,5,delivered
46983,4,delivered
46984,2,delivered
46985,2,open
46986,2,open
46987,2,click
46988,1,delivered
46989,4,open
46990,3,click
46991,2,delivered
46992,2,open
46993,5,open
46994,4,delivered
46995,2,click
46996,2,open
46997,2,delivered
46998,1,delivered
46999,5,open
47000,3,delivered
47001,5,delivered
47002,1,open
47003,3,open
47004,3,delivered
47005,1,delivered
47006,3,delivered
47007,3,delivered
47008,1,open
47009,3,open
47010,3,delivered
47011,5,open
47012,3,delivered
47013,3,open
47014,4,open
47015,1,open
47016,5,delivered
47017,1,open
47018,2,open
47019,5,delivered
47020,5,delivered
47021,4,delivered
47022,4,click
47023,2,delivered
47024,3,delivered
47025,3,delivered
47026,4,click
47027,2,click
47028,4,open
47029,5,delivered
47030,5,delivered
47031,2,delivered
47032,1,delivered
47033,3,delivered
47034,3,delivered
47035,1,delivered
47036,3,delivered
47037,5,open
47038,3,open
47039,5,delivered
47040,4,open
47041,2,open
47042,1,delivered
47043,2,delivered
47044,3,delivered
47045,3,delivered
47046,4,delivered
47047,3,delivered
47048,4,delivered
47049,1,click
47050,3,open
47051,5,click
47052,4,delivered
47053,4,delivered
47054,2,delivered
47055,4,delivered
47056,4,delivered
47057,5,open
47058,4,click
47059,5,delivered
47060,5,open
47061,3,delivered
47062,5,open
47063,4,delivered
47064,5,delivered
47065,4,delivered
47066,2,delivered
47067,2,delivered
47068,5,open
47069,1,delivered
47070,4,delivered
47071,1,open
47072,4,delivered
47073,3,delivered
47074,5,open
47075,1,delivered
47076,2,click
47077,1,delivered
47078,1,delivered
47079,2,open
47080,5,open
47081,1,click
47082,1,open
47083,3,delivered
47084,2,delivered
47085,3,open
47086,1,open
47087,3,open
47088,5,open
47089,5,open
47090,2,open
47091,1,click
47092,4,click
47093,5,open
47094,1,open
47095,1,delivered
47096,3,open
47097,1,open
47098,2,delivered
47099,3,delivered
47100,4,delivered
47101,2,delivered
47102,4,delivered
47103,2,open
47104,1,delivered
47105,1,open
47106,3,click
47107,3,delivered
47108,2,delivered
47109,4,delivered
47110,1,delivered
47111,1,open
47112,5,delivered
47113,2,open
47114,5,delivered
47115,2,click
47116,2,delivered
47117,3,click
47118,2,open
47119,2,delivered
47120,5,click
47121,2,click
47122,1,delivered
47123,1,open
47124,1,click
47125,3,open
47126,1,open
47127,1,click
47128,5,open
47129,4,delivered
47130,2,open
47131,4,click
47132,5,delivered
47133,1,delivered
47134,5,delivered
47135,4,delivered
47136,5,delivered
47137,5,open
47138,5,delivered
47139,1,delivered
47140,1,click
47141,4,delivered
47142,3,delivered
47143,2,open
47144,2,delivered
47145,1,delivered
47146,4,open
47147,1,delivered
47148,5,delivered
47149,3,click
47150,5,open
47151,5,delivered
47152,4,delivered
47153,1,delivered
47154,1,delivered
47155,2,delivered
47156,2,open
47157,5,delivered
47158,1,delivered
47159,2,click
47160,2,open
47161,4,delivered
47162,2,open
47163,4,delivered
47164,2,delivered
47165,3,delivered
47166,2,open
47167,2,delivered
47168,2,delivered
47169,1,open
47170,5,delivered
47171,4,delivered
47172,2,open
47173,4,delivered
